Player ID,Player Name,Top Rating
8433,"Gonzalez De La Torre, Santiago",2399
3821,"Imanaliev, T",2399
6362,"Jaworski, Miroslaw",2399
4368,"Kaliberda, Vladimir",2399
5513,"Krassilnikov, Evgeni",2399
7505,"Musalov, Ruslan",2399
2134,"Purnama, Tirta Chandra",2399
447,"Rombaldoni, Axel",2399
1474,"Sarthou, Gaetan",2399
2975,"Aleshin, Oleg",2398
7578,"Aloma Vidal, Robert",2398
2587,"Alonso Garcia, Rene",2398
8586,"Bartell, Thomas",2398
7453,"Chelushkina, Irina",2398
5278,"David, Vincent",2398
2517,"Dyballa, Markus",2398
6148,"Liu, Dede",2398
4321,"Manea, Alexandru",2398
2717,"Maryasin, Boris",2398
7202,"Mezentsev, Vladimir",2398
4618,"Pataki, Gyozo",2398
6595,"Peregudov, Nikolay",2398
4049,"Petrossian, Armen",2398
8314,"Rasskazov, Vladimir",2398
4014,"Ravelo Gil, Eddy",2398
2675,"Rmus, Ante",2398
7108,"Seitaj, Ilir",2398
4064,"Sharafiev, Azat",2398
2601,"Stoockalov, Vladimir L.",2398
4114,"Wornath, Kai",2398
2977,"Zheliandinov, Viktor",2398
1383,"Buchal, Stephan",2397
7027,"Espinosa, Ermes",2397
5367,"Hassan, Sayed Barakat",2397
1635,"Krejci, Jan",2397
869,"Kummer, Helmut",2397
2904,"Mikkelsen, Nikolaj",2397
7010,"Muhammad, Stephen A.",2397
826,"Nagle, Sean",2397
8458,"Njili, Kamel",2397
5487,"Sahl, Bjarke",2397
7309,"Simon, Olivier",2397
5056,"Teixeira, Ricardo da Silva",2397
1913,"Wang, Puchen",2397
6078,"Ascic, Pero",2396
686,"Averjanov, Alexey",2396
7001,"Bae, Torstein",2396
2246,"Ekdyshman, Mikhail",2396
6965,"Estrada Nieto, Julian",2396
1053,"Garma, Chito",2396
1135,"Godard, Maxence",2396
3919,"Gvetadze, Sopio",2396
545,"Hedman, Erik",2396
6460,"Khuseinkhodzhaev, Muhammad",2396
5863,"Kotenko, Pavel",2396
452,"Leviczky, Tibor",2396
2061,"Marcetic, Nikola",2396
4467,"Mena Crespo, Carlos",2396
2057,"Mrkonjic, Nenad",2396
3182,"Qendro, Llambi",2396
7321,"Ribshtein, Nati",2396
1917,"Shornikov, Ivan",2396
2009,"Suran, Jan",2396
5634,"Todorovic, Goran N",2396
3472,"Biti, Ozren",2395
5975,"Coelho, Luis Henrique",2395
1453,"Ding, Liren",2395
8112,"Goldenberg, Igor",2395
1535,"Koerholz, Ludger",2395
2335,"Kurbedinov, Ramis",2395
7129,"Okrugin, Sergey",2395
928,"Pasalic, Mehmed",2395
762,"Pevzner, Lev",2395
23,"Sazhin, Evgeny",2395
3215,"Sieiro-Gonzalez, Luis",2395
3115,"Smith, Bryan G",2395
963,"Werner, Clemens",2395
5847,"Zajarnyi, Anatolyi",2395
6230,"Brendel, Oliver",2394
7,"Bykhovsky, Anatoly",2394
796,"Chan, Peng-Kong",2394
2281,"Di Caro, Calogero",2394
8125,"Dourerassou, Jonathan",2394
6309,"Dubiel, Jacek",2394
2350,"Gasimov, Ragim",2394
1082,"Gnusarev, Pavel",2394
5409,"Gubanov, Oleg",2394
7983,"Jovic, Aleksandar",2394
8323,"Mudrak, Josef",2394
1501,"Novichkov, Valery",2394
4319,"Parikh, Valay",2394
7870,"Shachar, Ehud",2394
3877,"Smirnov, Valerij",2394
8454,"Szmetan, Jorge",2394
3358,"Van Blitterswijk, Stefan",2394
978,"Zupe, Miran",2394
1487,"Cacco, Christian",2393
5183,"Degtiarev, Evgeny",2393
3391,"Frhat, Ali",2393
1214,"Ginting, Nasib",2393
5485,"Gorovets, Andrey",2393
6073,"Kaganskiy, Gleb",2393
8298,"Lawson, Eric",2393
7995,"Lependin, Anatolij",2393
3729,"Malich, Burkhard, Dr.",2393
21,"Mandl, Robert",2393
8342,"Mihailovs, Jurijs",2393
2447,"Pichler, Juergen",2393
7959,"Strohhaeker, Raoul",2393
5499,"Van Dongen, Patrick",2393
1691,"Yoos, John C",2393
4285,"Alikhanov, Felix",2392
2123,"Arjun, Vishnuvardhan",2392
292,"Brkljaca, Ante",2392
6328,"Durarbeyli, Vasif",2392
8088,"Filev, Georgi",2392
7329,"Gaertner, Guntram",2392
6283,"Gunina, Valentina",2392
4985,"Jamilov, Robert F",2392
416,"Kuemin, Simon",2392
5819,"Lanc, Alois",2392
8118,"Leer-Salvesen, Bjarte",2392
4214,"Parkanyi, Attila",2392
3212,"Platonov, Evgeny",2392
5854,"Ravia, Mosi",2392
1388,"Sudakova, Irina",2392
2739,"Svensson, Bengt",2392
5761,"Troyke, Christian",2392
6449,"Wichmann, Cliff",2392
1517,"Bastian, Herbert",2391
6474,"Biebinger, Gerhard",2391
1354,"Fritz, Roland",2391
122,"Goldberg, Alexander, Dr.",2391
2473,"Grujic, Zoran",2391
5390,"Gudok, Viktor",2391
1285,"Guilleux, Fabien",2391
6295,"Gusev, Aleksey",2391
7117,"Karagiannis, Athanasios",2391
3950,"Khanov, Yuriy",2391
83,"Nikolic, Nebojsa",2391
3797,"Perdomo, Leandro",2391
3449,"Prayitno, Sugeng",2391
5164,"Tjiam, Dharma",2391
5934,"Zaikov, Oleg",2391
308,"Andreev, Afrikan",2390
3659,"Clery, Nicolas",2390
1850,"Kutirov, Rolando",2390
6989,"Lavretzkij, Roman",2390
7768,"Lipinsky, Fabian",2390
3712,"Meinhardt, Maximilian",2390
552,"Milovanov, Oleg",2390
5655,"Murugan, Krishnamoorthy",2390
5736,"Prathamesh, Sunil Mokal",2390
8103,"Zdebskaja, Natalia",2390
3540,"Chigladze, Iveri",2389
1423,"Echavarria, Johann",2389
7147,"Hangweyrer, Manfred",2389
7698,"Kamenets, Anatolij",2389
6237,"Karpman, Vadim",2389
3596,"Kremenietsky, Anatoly M.",2389
588,"Lanchava, Tea",2389
3342,"Moor, Olivier",2389
6427,"Mueller, Ralf",2389
8630,"Neverov, Anatoly",2389
742,"Pucovski, Miroslav",2389
6775,"Rovid, Kalman",2389
6009,"Speck, Nick",2389
3623,"Stojcevski, Zoran",2389
951,"Thinius, Marco",2389
8627,"Vasilescu, Lucian-Mihail",2389
1248,"Volodin, Aleksandr",2389
3229,"Walek, Milan",2389
3646,"Williams, Leighton",2389
5117,"Bates, Richard A",2388
285,"Carnic, Srdjan",2388
5754,"Dunnington, Angus J",2388
149,"Ginsburg, Mark",2388
3352,"Grandelius, Nils",2388
565,"Liptay, Laszlo",2388
4369,"Nedela, Vlastimil",2388
3843,"Nikolic, Nebojsa",2388
4995,"Pigott, John C",2388
7086,Saad A.I.Sarsam,2388
3899,"Seils, Joerg",2388
1990,"Sirotine, Konstantin",2388
5654,"Vlassow, Valentin",2388
8520,"Vujadinovic, Goran",2388
3831,"Wach, Markus",2388
3572,"Weglarz, Leszek",2388
8223,"Zelenika, Srdjan",2388
8517,"Backwinkel, Paul",2387
8033,"Becking, Stephan",2387
1419,"Bujisho, Benjamin",2387
6456,"Civin, Tomas",2387
402,"Dausch, Rene",2387
4617,"Garcia Luque, Agustin",2387
6177,"Goletiani, Rusudan",2387
5825,"Hambardzumian, Yuri",2387
4225,"Hegde, Ravi Gopal",2387
7325,"Kamble, Vikramaditya",2387
5768,"Kanefsck, Gustavo",2387
1979,"Kelecevic, Nedeljko",2387
6494,"Kubacsny, Laszlo",2387
2694,"Malykin, Vitaly",2387
3037,"Michalik,  Peter",2387
287,"Muzychuk, Mariya",2387
7931,"Ozolin, Maxim",2387
3236,"Petre, Nad-Titus",2387
3470,"Plischki, Sebastian",2387
5337,"Rasulov, Vugar",2387
7589,"Rojo Huerta, Gabriel",2387
58,"Wang, Chen",2387
7763,"Foisor, Sabina-Francesca",2386
6185,"Garcia Castro, Pablo",2386
4270,"Hussein, A. H. AL-ALI",2386
1712,"Kargin, Arseny",2386
3108,"Knoll, Hermann",2386
2551,"Kosov, Ivan",2386
2639,"Okkes, Menno",2386
6484,"Paglilla, Carlos",2386
5785,"Salas Arros, Cristian",2386
2346,"Sawatzki, Frank",2386
5988,"Schlecht, Daniel",2386
751,"Shetty, Rahul",2386
217,"Toufighi, Homayoon",2386
7899,"Wintzer, Joachim, Dr.",2386
1640,"Armas, Julius",2385
3419,"Battaglini, Gabriel",2385
589,"Berezhevsky, Evgeny",2385
4117,"Cornejo, Max",2385
7041,"Diermair, Andreas",2385
4224,"Diulger, Alexey",2385
939,"Garmendez Gonzalez, Florentino",2385
6711,"Gawehns, Klaus",2385
8009,"Glianietz, Alexander R.",2385
7672,"Gross, Stefan",2385
4615,"Juroszek, Tadeusz",2385
2426,"Miniboeck, Guenter",2385
5190,"Sertic, Rudolf",2385
5357,"Solonar, Stefan",2385
5661,"Torrecillas Martinez, Antonio",2385
6991,"Vaisman, Volodia",2385
2221,"Voekler, Bernd",2385
2631,"Watanabe, Akira",2385
3039,"Boudre, Jean-Pierre",2384
8074,"Bryson, Douglas M",2384
7625,"Georgescu, Tiberiu",2384
4163,"Granero Roca, Antonio",2384
4430,"Jossien, Arnaud",2384
5986,"Kacirek, Petr",2384
7327,"Kontic, Djordjije",2384
4349,"Kopylov, Alexander A.",2384
6255,"Macak, Stefan",2384
3575,"Mikheev, Stanislav",2384
46,"Morales, Pedro",2384
4801,"Orlinkov, Maxim L.",2384
8560,"Pesotsky, Vitaly",2384
5145,"Schneider, Igor",2384
1191,"Szalanczy, Emil",2384
3515,"Voigt, Roland",2384
3335,"Zhang, Ziyang",2384
85,"Abhishek, Das",2383
376,"Asauskas, Henrikas",2383
288,"Bandza, Algirdas",2383
1846,"Emodi, Barnabas",2383
5937,"Hoelzl, Franz",2383
5876,"Husari, Satea",2383
1297,"Kireev, Aleksei",2383
8383,"Kirusha, Andrey",2383
5476,"Knoedler, Dieter, Dr.",2383
4666,"Kolesnikov, Evgeny",2383
8336,"Mikhedov, Konstantin",2383
6731,"Nigametzianov, Mikhail",2383
3908,"Peek, Maurice",2383
504,"Pinski, Jan",2383
1166,Roganovic  Milos,2383
3354,"San Emeterio Cabanes, Jose L.",2383
2575,"Van De Plassche, Bas",2383
1656,"Yu, Lie",2383
5632,"Zelic, Zdravko",2383
2744,"Alvir, Aco",2382
2830,"Amanov, Zhanibek",2382
4059,"Gottschlich, Carsten",2382
4871,"Habu, Yoshiharu",2382
2185,"Hansen, Torbjorn Ringdal",2382
290,"Heidenfeld, Mark",2382
6391,"Hirneise, Tobias",2382
6479,"Hoeksema, Hendrik Pieter",2382
5724,"Khetsuriani, Besarion",2382
2993,"Makropoulos, Georgios",2382
168,"Predein, Vladimir",2382
7731,"Ristic, Nebojsa M",2382
5261,"Safyanovsky, Mark",2382
1194,"Sarkozy, Ladislav",2382
6201,"Sharma, Dinesh K.",2382
8238,"Straub, Natalia",2382
4613,"Tsuboi, Edson Kenji",2382
7102,"Vernersson, Per",2382
5147,"Volovich, Anatoly A",2382
6291,"Vujic, Branimir",2382
8478,"Asanov, Timur",2381
1072,"Balzar, Andreas, Dr.",2381
4501,"Bjelobrk, Igor",2381
6940,"Blanco Fernandez, Alvaro",2381
3992,"Borbjerggaard, Lars",2381
6360,"Brenke, Andreas, Dr.",2381
5004,"Demkovich, Anatoliy",2381
4948,"Gara, Ticia",2381
8247,"Garcia Carey, Osmel",2381
6732,"Grefe, John A",2381
2664,"Haik, Aldo",2381
5596,"Housieaux, David",2381
6069,"Kerek, Csaba",2381
6887,"Markidis, Konstantinos",2381
8129,"Medak, Bojan",2381
1011,"Morrison, William",2381
6200,"Ostrowski, Leszek",2381
7683,"Rojo Gomez, Jorge",2381
1164,"Roos, Louis",2381
6636,"Rosic, Slavko S",2381
1713,"Situru, Nathanael",2381
4158,"Trapl, Jindrich",2381
2110,"Villavicencio Martinez,Adalberto",2381
6885,"West, Guy",2381
3264,"Abasov, Nijat Azad",2380
5532,"Abeln, Michiel",2380
2444,"Aginian, Nelly",2380
4764,"Bouaziz, Slim",2380
5849,"Chan, Nicholas",2380
6395,"Duong, Thanh Nha",2380
6383,"Gabdushev, Ruslan",2380
7749,"Gallardo Garcia, Andres",2380
1340,"Goldsztejn, Gildas",2380
3395,"Michel Yunis, Christian D.",2380
1200,"Mickiewicz, Piotr",2380
3750,"Nadj Hedjesi, Balind",2380
4359,"Plenkovic, Zdenko",2380
1755,"Ravi, Thandalam Shanmugam",2380
2022,"Sutter, Oliver",2380
6551,"Abou El Zein, Eid Mahmoud",2379
2178,"Dabek, Roman",2379
5288,"Danilovic, Alexandar",2379
2821,"Gheorghiu, Florin",2379
6438,"Gonzalez Velez, Fermin",2379
7958,"Guido, Flavio",2379
7811,"Kantorik, Marian",2379
5493,"Khaetsky, Roman",2379
6347,"Lakos, Nikoletta",2379
3389,"Mozes, Ervin",2379
6512,"Mukic, Josko",2379
1408,"Nemeth, Zoltan",2379
6599,"Pons Sastre, Santiago",2379
2541,"Rubio Mejia, Luis Ignacio",2379
4735,"Serafimov, Tervel",2379
601,"Zigura, Oleg",2379
8577,"Babula, Milan",2378
5263,"Belic, Jordanka",2378
1831,"Belous, Vladimir",2378
8567,"Berend, Fred",2378
3428,"Burnazovic, Ervin",2378
5826,"Caspi, Israel",2378
2644,"Deglmann, Ludwig",2378
315,"Gheng, Josef",2378
7281,"Ivanov, Andrey A.",2378
6281,"Klundt, Klaus",2378
5625,"Olsson, Linus",2378
7214,"Pinter, Gabor",2378
1695,"Ponikarovsky, Andrey",2378
6091,"Silva Lillo, Sebastian",2378
34,"Skomorokhin, Roman",2378
458,"Vidarsson, Jon G",2378
2760,"Vigh, Bela",2378
611,"Bilek, Istvan",2377
2568,"Cori, Jorge",2377
2634,"De Souza, Mauro Guimaraes",2377
4318,"Devereaux, Maxim L",2377
3279,"Dub, Zeev",2377
520,"Gurevich, Gregory",2377
1142,"Hnydiuk, Aleksander",2377
5536,"Ionescu, Doru-Alexandru",2377
5508,"Kagan, Shimon",2377
7897,"Klip, Hans",2377
4988,"Kozel, Roman",2377
4025,"Lahaye, Rick",2377
5064,"Leroy, Didier",2377
6681,"Narancic, Vlado",2377
7290,"Novikov, Leonid",2377
5148,"Osipovich, Oleg",2377
6618,"Povah, Nigel E",2377
2620,"Rotstein, Jefim",2377
772,"Sergejev, Roman",2377
4135,"Sievers, Stefan",2377
194,"Sorensen, Torben",2377
1221,"Anistratov, Dmitriy",2376
3178,"Armbruster, Alexander",2376
5203,"Bao, Quang",2376
2745,"Egorov, Evgeny",2376
886,"Filipenko, Alexander V",2376
479,"Heinbuch, Detlef Ulrich",2376
6436,"Luecke, Norbert",2376
5248,"Masserey, Yvan",2376
7835,"Narmontas, Matas",2376
1965,"Novak, Danijel",2376
6535,"Pavlovic, Dejan S",2376
8339,"Rupprecht, Andreas",2376
7331,"Sariego, Wilfredo",2376
8104,"Stjazhkina, Olga",2376
397,"Adamson, Robby",2375
5651,"Ady, Jonathan J.",2375
6376,"Bachmayr, Peter",2375
7543,"Burstein, Roman",2375
2210,"Fiebig, Thomas",2375
4462,"Gohil, Harry",2375
7201,"Mantovani, Renzo",2375
6866,"Petukhov, Dmitry",2375
1091,"Sellos, Didier",2375
6627,"Siklosi, Zoltan",2375
5502,"Sprecic, Mustafa",2375
2621,"Stokke, Kjetil",2375
398,"Ashwath, R.",2374
7483,"Dittmar, Peter",2374
2068,"Filipek, Jakub",2374
6541,"Greger, Roland",2374
314,"Ju, Wenjun",2374
258,"Klarenbeek, Mark",2374
4497,"Lehmann, Klaus",2374
7046,"Meshalkin, Yury P.",2374
925,"Moreda, Lucas",2374
2370,"Roca, Petronio",2374
3905,"Schubert, Thomas",2374
2820,"Bolding, Klaus",2373
2781,"Chiong, Luis",2373
6767,"Krzesaj, Robert",2373
4766,"Shumiakina, Tatiana",2373
828,"Tristan, Leonardo",2373
2457,"Virostko, Petr",2373
3458,"Vogler, Tillmann",2373
3588,"Cabrera Trujillo, Jorge",2372
7828,"Delgado Kuffo, Andres",2372
4951,"Gazik, Igor",2372
5226,"Jurcik, Marian",2372
3227,"Karas, Boris",2372
7664,"Kirillov, Andrey",2372
1513,"Kovanova, Baira",2372
6950,"Lalic, Susan K",2372
3257,"Samsonkin, Artem",2372
3845,"Webb, Richard M",2372
4755,"Zakharov, Vladimir",2372
1770,"Alvarez Ibarra, Rafael",2371
1111,"Bronstein, Luis Marcos",2371
1833,"El Arousy, Abdul Hameed",2371
8599,"Forintos, Gyozo V",2371
7859,"Grabics, Monika",2371
3199,"Grunberg, Sergiu-Henric",2371
2734,"Hernando Rodrigo, Jose Maria",2371
2936,"Kuprijanov, Ilija",2371
2414,"Maier, Alexander",2371
6662,"Mladenov, Plamen",2371
7849,"Neiman, Emmanuel",2371
8130,"Novoselski, Zoran",2371
249,"Ong, Kezli",2371
111,"Pavlovic, Goran",2371
1573,"Pina Vega, Sulennis",2371
62,"Pirogov, Vyatchslav",2371
7974,"Roese, Oliver",2371
4540,"Sareen, Vishal",2371
6251,"Shevtsov, Nikoliy",2371
607,"Sitnik, Igor",2371
3345,"Sluka, Radek",2371
5115,"Soto Paez, Oliver",2371
8313,"Xiu, Deshun",2371
3746,"Zhuck, Sergei",2371
3436,"Zlotnikov, Mikhail",2371
280,"Alexeev, Alexey",2370
6641,"Becker, Marcel",2370
5400,"Bodnar, Nikolay",2370
631,"Bruehl, Andreas",2370
8426,"Cladouras, Panagiotis",2370
2282,"Donev, Ivo",2370
7087,"Eperjesi, Laszlo Dr.",2370
1677,"Gazarek, Danko",2370
5146,"Goldstern, Filip",2370
8570,"Illner, Achim, Dr.",2370
5126,"Jakic, Ivan",2370
4323,"Khassanov, Marat",2370
4133,"Mannion, Stephen R",2370
8626,"Pinkas, Karol",2370
3017,"Rudd, Jack",2370
5291,"Schmidt, Bodo",2370
4658,"Shelk, Alexander",2370
4660,"Vedder, Henk",2370
5431,"Abbasifar, Hasan",2369
1809,"Aliqogin, Jaslan",2369
7862,"Bedouin, Xavier",2369
5730,"Breier, Andreas",2369
2757,"Burkart, Patrick",2369
7390,"Charkhalashvili, Inga",2369
6307,"Dannevig, Oystein",2369
1920,"Dimitrijevic, Aleksandra",2369
4453,"Fahrner, Kurt",2369
5829,"Jakymov, Volodymyr",2369
3484,"Kalinichev, Andrey",2369
8037,"Kelleher, William",2369
5149,"Kozlov, Roman",2369
6145,"Kuznetsov, Sergei Lvovich",2369
2082,"Macanga, Branko",2369
2304,"Michalczak, Thomas",2369
2767,"Mikita, Jozef",2369
8235,"Nguyen, Van Huy",2369
7963,"Praznik, Niko",2369
1247,"Rodgaard, John",2369
7535,"Sameeh, Hany",2369
7608,"Shirokovsky, Alexander",2369
6563,"Splosnov, Sergei",2369
7692,"Sveshnikov, Yuriy",2369
7726,"Teichmann, Erik O M C",2369
6632,"Van Beek, Lucien",2369
4342,"Ajrapetian, Gevorg",2368
775,"Asik, Josip",2368
2055,"Astahov, Sergej",2368
379,"Bednar, Jaromir",2368
5959,"Delaunay, Sebastien",2368
7203,"Feuerstack, Aljoscha",2368
3671,"Hassan, Abdullah",2368
2073,"Hautot, Stephane",2368
251,"Kipper, Jens",2368
8050,"Lalic, Dragan",2368
3999,"Maia, Luciano Malta",2368
6759,"Malinin, Yuri",2368
2890,"Obsivac, Josef",2368
1919,"Pcola, Pavol",2368
6128,"Picard, Romain",2368
8369,"Pinheiro, Jose",2368
6166,"Porat, Ido",2368
5005,"Rahls, Peter",2368
3602,"Stratil, Ladislav Jr.",2368
3258,"Bernard, Christophe",2367
6949,"Day, Lawrence A.",2367
3639,"De Santis, Alessio",2367
6179,"Denny, Kevin",2367
6065,"Dudas, Janos",2367
8077,"Dumont, Sadi Glasser",2367
1102,"Fargere, Francois",2367
1360,"Galic, Zeljko",2367
5393,"Kolev, Aleksandar",2367
2561,"Kozirev, Alexander",2367
7006,"Krivokapic, Marko",2367
1003,"Kuzovkin, Alexander V.",2367
6509,"Lee, Graham D",2367
7178,"Liedtke, Matthias",2367
8110,"Malyshev, Vasilij",2367
5539,"Muir, Andrew J",2367
5590,"Nithander, Victor",2367
3263,"O'Donnell, Tom",2367
4100,"Panic, Nenad",2367
3277,"Pankov, German",2367
6734,"Safranska, Anda",2367
7410,"Schlosser, Michael",2367
7051,"Schneider, Lars-Ake",2367
4189,"Varga, Csaba Zoltan",2367
8089,"Begun, Sergei M",2366
6973,"Citak, Selim",2366
8587,"Duarte Mermow, Marcelo",2366
755,"Fyllingen, Roy Harald",2366
7908,"Jokic, Ilija",2366
6127,"Mencinger, Vojko",2366
1086,"Pasko, Alexander",2366
3318,"Pedersen, Daniel Vesterbaek",2366
2869,"Pegorari, Pietro",2366
304,"Radovanovic, Jovica",2366
8255,"Rantanen, Yrjo A.",2366
883,"Rat, Dan-Ovidiu",2366
6979,"Rodi, Luis Ernesto",2366
3016,"Rojicek, Vojtech",2366
6806,"Sowray, Peter J",2366
7613,"Stehno, Pavel",2366
7054,"Strzemiecki, Zbigniew",2366
113,"Svirin, Oleg",2366
1583,"Agababean, Naira",2365
6667,"Araque, Rafael",2365
254,"Armanda, Ivica",2365
6795,"Becker, Martin",2365
801,"Benderac, Srdjan",2365
1411,"Bichsel, Walter",2365
8480,"Bofill Mas, Alejandro",2365
5948,"Bujupi, Bajram",2365
390,"Byambaa, Zulzaga",2365
201,"Fusco, Leonardo",2365
8407,"Garcia, Omar",2365
8122,"Kukov, Velislav",2365
4334,"Kummerow, Heiko",2365
1479,"Lazovic, Gordan",2365
2947,"Lerch, Patrice",2365
5737,"Molchanova, Tatjana",2365
8062,"Pajeken, Wolfgang",2365
865,"Pavlov, Mircea",2365
4630,"Ruiz Gomez, Alejandro",2365
4566,"Simeonov, Stefan",2365
803,"Tsereteli, Tamar",2365
773,"Van Wessel, Rudy",2365
2301,"Vismara, Daniele",2365
2194,"Vuckovic, Aleksandar",2365
615,"Wagner, Claude",2365
7877,"AlHuwar, Jasem",2364
6525,"Bach, Matthias",2364
247,"Bejtovic, Jasmin",2364
5823,"Delaune, Richard K",2364
3758,"Dishman, Stephen",2364
5334,"Doghri, Nabil",2364
224,"Heinig, Wolfram, Dr.",2364
5331,"Isonzo, David",2364
1844,"Kachar, Vladimir",2364
141,"Kislov, Oleg",2364
5971,"Koscielski, Janusz",2364
8535,"Kun, Gabor",2364
8340,"Mufic, Goran",2364
7455,"Murali Krishnan, B.T.",2364
3411,"Nasri, Amin",2364
7464,"Nozdrachev, Vladislav",2364
982,"Nozdrin, Alexander V",2364
8402,"Paramonov, Dimitriy",2364
5568,"Ruefenacht, Matthias",2364
7520,"Shaidullina, Sandugach",2364
2153,"Soman, Satchidanand",2364
388,"Sutorikhin, Vladimir",2364
1631,"Szwed, Jacek",2364
3995,"Velcheva, Maria",2364
3026,"Wendt, Jan-Dietrich",2364
4817,"Werner, Marc",2364
5256,"Bohn, Thomas, Dr.",2363
5781,"Claverie, Christophe",2363
5990,"Di Paolo, Raffaele",2363
646,"Firt, Stanislav",2363
1931,"Kislov, Mikhail",2363
2190,"Lukovnikov, Alexander",2363
5789,"Mastrokoukos, Georgios",2363
8086,"Melamed, Tatiana",2363
3121,"Mironov, Valery",2363
7799,"Pushkarev, Dmitry",2363
3065,"Reutsky, Sergei",2363
7127,"Rossiter, Philip J",2363
3959,"Sandalakis, Angelos",2363
4669,"Thoma, Robert",2363
3638,"Umansky, Vladimir",2363
8345,"Vrenegoor, Taco",2363
3157,"Wegener, Dirk",2363
2299,"Freisler, Pavel",2362.5
3898,"Broomfield, Matthew P",2362
2237,"Cools, Gorik",2362
8518,"Csizmadia, Laszlo",2362
4378,"Glinert, Stephen",2362
4792,"Gourlay, Iain",2362
4852,"Holemar, David",2362
8449,"Jorczik, Julian",2362
6575,"Kohler, Aran",2362
272,"Krivec, Jana",2362
6922,"Kurz, Eugen",2362
1579,"Marusenko, Petr",2362
1262,"Michielsen, Joost",2362
4653,"Mirkovic, Slobodan",2362
8613,"Ochsner, Thomas",2362
1129,"Stein, Alan",2362
4997,"Umarov, Sabir",2362
1313,"Vonthron, Horst",2362
3218,"Ahmad, AzizJawad Obada",2361
5700,"Cano Sanchez, Josue",2361
6257,"Castaldo, Folco",2361
5686,"Cruz Ravina, Francisco Javier",2361
1008,"Dambrauskas, Virginijus",2361
2728,"Fernandez Aguado, Enrique",2361
6741,"Girya, Olga",2361
6356,"Jose Abril, Ramon",2361
5868,"Mok, Tze-Meng",2361
5931,"Novak, Pavel",2361
721,"Rodchenkov, Sergey D.",2361
7445,"Ross, David",2361
6576,"Schneider, Stefan",2361
8042,"Shahade, Jennifer",2361
5693,"Timmerman, Gert",2361
6974,"Tugui, Adrian",2361
6583,"Vojta, Tomas",2361
8595,"Weindl, Alfred",2361
1084,"Zhang, Jilin",2361
2308,"Zhang, Xiaowen",2361
1540,"Biro, Sandor",2360
3074,"Brito Garcia, Alfredo",2360
2708,"Brustman, Agnieszka",2360
7420,"Chakov, Plamen",2360
2861,"Fayard, Alain",2360
5556,"Kretchetov, Alexandre",2360
6713,"Kujovic, Michal",2360
4269,"La Rota, Fabio",2360
4222,"Midoux, Sebastien",2360
3765,"Raicevic, Momcilo",2360
498,"Sick, Oliver",2360
3010,"Singh, Gurpreet Pal",2360
4523,"Svenn, Gosta",2360
5107,"Arngrimsson, Dagur",2359
5504,"Asmundsson, Ingvar",2359
3496,"Benidze, Davit",2359
1096,"Borulya, Ekaterina Uriivna",2359
7354,"Doornbos, Yann",2359
4605,"Grimberg, Gilbert",2359
1596,"Indjic, Dusan",2359
6503,"Jurkovic, Ante",2359
1304,"Kadziolka, Beata",2359
6275,"Matthaei, Alexander",2359
1413,"Messing, Hrvoje",2359
506,"Ning, Chunhong",2359
3715,"Pantev, Veselin",2359
2722,"Peelen, Piet",2359
5346,"Polyaninov, Aleksey",2359
769,"Rey, Guillermo",2359
2352,"Sherwin, James T",2359
32,"Zakic, Srdjan",2359
4473,"Berlinsky, Vladimir",2358
6379,"Beudaert, Xavier",2358
6430,"Bodnar, Alexander",2358
3812,"Elseth, Roar",2358
7663,"Geenen, Marc",2358
8411,"Goldgewicht, Lionel",2358
129,"Grimm, Sascha",2358
3404,"Kahn, Evarth Dr.",2358
2040,"Kastelic, Marian",2358
5468,"Khamzin, Olzhas",2358
7632,"Kosiorek, Marek",2358
881,"Lindinger, Markus",2358
5328,"Nagibin, George",2358
5733,"Popov, Roman",2358
510,"Portisch, Ferenc",2358
3129,"Rudolf, Henrik",2358
4202,"Sagafos, Magne",2358
6699,"Samhouri, A.",2358
4027,"Sek, Konstantin",2358
4297,"Sibarevic, Milenko",2358
5814,"Solomon, Kenny",2358
5640,"Van De Griendt, Jan Willem",2358
2085,"Vancini, Edoardo",2358
5322,"Zavoronkov, Vladimir",2358
8260,"Aguilar, Juan",2357
7904,"Ankerst, Mihael",2357
6820,"Becker, Walter",2357
2064,"Borsos, Bogdan",2357
1445,"Capo Vidal, Uriel",2357
4697,"Crut, Aurelien",2357
2449,"Dashko, Andrey",2357
4408,"Dawidow, Jacek",2357
423,"Doukhine, Iokhan",2357
2045,"Gundavaa, Bayarsaihan",2357
6048,"Hodysh, Yuriy",2357
1645,"Kersten, Uwe",2357
1366,"Kotz, Heinz Peter",2357
4256,"Leniart, Arkadiusz",2357
2458,"Ljukin, Sergei",2357
7809,"Mihajlovic, Veselin",2357
2226,"Morozov, Grigoriy",2357
1803,"Nevanlinna, Risto",2357
4585,"Petrenko, Svetlana",2357
2476,"Shushpanov, Vladimir",2357
920,"Stojanov, Svetlin",2357
89,"Straver, Edwin",2357
1729,"Toledano Llinares, Juan A.",2357
7414,"Verat, Laurent",2357
7657,"Verzhansky, Alexander",2357
2532,"Alfred, Nathan S W",2356
6987,"Antoli Royo, Joaquin Miguel",2356
7831,"Babu, N Sudhakar",2356
3086,"Belousov, Danila",2356
7680,"Biliskov, Vjekoslav",2356
