Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
5668104,2682842,4271,293212,"Pennsylvania State University, USA",293377,"Beijing Institute of Technology, China",15577129,9228298,293212,293377,2013-11-15 02:08:56 UTC,2013-11-15 02:08:56 UTC,8.514,"",TRUE,5c79b9cacd380f8599a033bd3f98253e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",http://www.allourideas.org/questions/new,FALSE,NA
5668233,2682888,4271,293319,"George Washington University, USA",293219,"Korea Advanced Institute of Science and Technology, Republic of Korea",15578161,9228506,293319,293219,2013-11-15 02:38:38 UTC,2013-11-15 02:38:38 UTC,4.672,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668234,2682888,4271,293165,"Columbia University, USA",293377,"Beijing Institute of Technology, China",15578162,9228507,293165,293377,2013-11-15 02:38:46 UTC,2013-11-15 02:38:46 UTC,7.167,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668235,2682888,4271,293362,"Harbin Institute of Technology, China",293266,"Maastricht University, Netherlands",15578164,9228509,293266,293362,2013-11-15 02:38:50 UTC,2013-11-15 02:38:50 UTC,3.538,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668236,2682888,4271,293318,"The University of Texas at Dallas, USA",293337,"William & Mary, USA",15578165,9228510,293337,293318,2013-11-15 02:38:59 UTC,2013-11-15 02:38:59 UTC,8.95,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668237,2682888,4271,293156,"Massachusetts Institute of Technology, USA",293322,"University of Ottawa, Canada",15578166,9228511,293322,293156,2013-11-15 02:39:03 UTC,2013-11-15 02:39:03 UTC,3.566,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668238,2682888,4271,293275,"Chinese University of Hong Kong, Hong Kong",293305,"RWTH Aachen University, Germany",15578167,9228512,293275,293305,2013-11-15 02:39:08 UTC,2013-11-15 02:39:08 UTC,3.522,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668239,2682888,4271,293158,"University of Cambridge, UK",293192,"New York University, USA",15578168,9228513,293158,293192,2013-11-15 02:39:11 UTC,2013-11-15 02:39:11 UTC,3.035,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668240,2682888,4271,293193,"University of North Carolina at Chapel Hill, USA",293312,"University of Auckland, New Zealand",15578169,9228514,293193,293312,2013-11-15 02:39:14 UTC,2013-11-15 02:39:14 UTC,1.838,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668241,2682888,4271,293255,"Case Western Reserve University, USA",293221,"Wageningen University and Research Center, Netherlands",15578170,9228515,293221,293255,2013-11-15 02:39:24 UTC,2013-11-15 02:39:24 UTC,9.571,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668242,2682888,4271,293168,"University College London, UK",293398,"Northeastern University, China",15578171,9228516,293398,293168,2013-11-15 02:39:31 UTC,2013-11-15 02:39:31 UTC,6.762,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668243,2682888,4271,293365,"Tianjin University, China",293259,"University of St Andrews, UK",15578172,9228517,293365,293259,2013-11-15 02:39:36 UTC,2013-11-15 02:39:36 UTC,3.6,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668244,2682888,4271,293321,"École Normale Supérieure de Lyon, France",293338,"University College Dublin, Republic of Ireland",15578173,9228518,293321,293338,2013-11-15 02:39:40 UTC,2013-11-15 02:39:40 UTC,3.668,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668245,2682888,4271,293232,"Université Pierre et Marie Curie, France",293278,"Radboud University Nijmegen, Netherlands",15578174,9228519,293278,293232,2013-11-15 02:39:45 UTC,2013-11-15 02:39:45 UTC,4.532,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668246,2682888,4271,293323,"Universität Bonn, Germany",293207,"University of Southern California, USA",15578175,9228520,293323,293207,2013-11-15 02:39:48 UTC,2013-11-15 02:39:48 UTC,3.11,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668247,2682888,4271,293351,"Birkbeck, University of London, UK",293255,"Case Western Reserve University, USA",15578176,9228521,293255,293351,2013-11-15 02:40:01 UTC,2013-11-15 02:40:01 UTC,11.946,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668248,2682888,4271,293186,"The University of Hong Kong, Hong Kong",293311,"University of Birmingham, UK",15578177,9228522,293186,293311,2013-11-15 02:40:04 UTC,2013-11-15 02:40:04 UTC,2.347,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668249,2682888,4271,293243,"Université Paris-Sud, France",293324,"University of Liverpool, UK",15578178,9228523,293243,293324,2013-11-15 02:40:07 UTC,2013-11-15 02:40:07 UTC,2.476,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668250,2682888,4271,293332,"Newcastle University, UK",293395,"Ocean University of China, China",15578179,9228524,293332,293395,2013-11-15 02:40:11 UTC,2013-11-15 02:40:11 UTC,3.895,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668251,2682888,4271,293196,"University of California, Davis, USA",293376,"Dalian University of Technology, China",15578180,9228525,293376,293196,2013-11-15 02:40:15 UTC,2013-11-15 02:40:15 UTC,3.658,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668252,2682888,4271,293288,"Hebrew University of Jerusalem, Israel",293357,University of Science and Technology of China,15578181,9228526,293288,293357,2013-11-15 02:40:20 UTC,2013-11-15 02:40:20 UTC,4.268,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668253,2682888,4271,293170,"Northwestern University, USA",293165,"Columbia University, USA",15578182,9228527,293170,293165,2013-11-15 02:40:25 UTC,2013-11-15 02:40:25 UTC,4.524,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668254,2682888,4271,293289,"Tohoku University, Japan",293372,"Southeast University, China",15578183,9228528,293372,293289,2013-11-15 02:40:30 UTC,2013-11-15 02:40:30 UTC,4.517,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668255,2682888,4271,293195,"Washington University in St Louis, USA",293306,"University of California, Riverside, USA",15578184,9228529,293195,293306,2013-11-15 02:40:32 UTC,2013-11-15 02:40:32 UTC,2.059,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668256,2682888,4271,293155,"Harvard University, USA",293316,"University of Delaware, USA",15578185,9228530,293316,293155,2013-11-15 02:40:35 UTC,2013-11-15 02:40:35 UTC,2.282,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668257,2682888,4271,293192,"New York University, USA",293175,"University of Washington, USA",15578186,9228531,293175,293192,2013-11-15 02:40:39 UTC,2013-11-15 02:40:39 UTC,3.556,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668258,2682888,4271,293190,"London School of Economics and Political Science, UK",293394,"University of Electronic Science and Technology, China",15578187,9228533,293394,293190,2013-11-15 02:40:46 UTC,2013-11-15 02:40:46 UTC,6.224,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668259,2682888,4271,293223,"University of Massachusetts, USA",293317,"Université Paris Diderot - Paris 7, France",15578188,9228534,293223,293317,2013-11-15 02:40:49 UTC,2013-11-15 02:40:49 UTC,2.632,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668260,2682888,4271,293241,"University of Zürich, Switzerland",293307,"Yeshiva University, USA",15578189,9228535,293241,293307,2013-11-15 02:40:52 UTC,2013-11-15 02:40:52 UTC,2.341,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668261,2682888,4271,293303,"University of Bern, Switzerland",293337,"William & Mary, USA",15578190,9228536,293337,293303,2013-11-15 02:40:55 UTC,2013-11-15 02:40:55 UTC,2.547,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668262,2682888,4271,293317,"Université Paris Diderot - Paris 7, France",293234,"University of Amsterdam, Netherlands",15578191,9228537,293234,293317,2013-11-15 02:40:59 UTC,2013-11-15 02:40:59 UTC,3.459,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668263,2682888,4271,293222,"Georg-August-Universität Göttingen, Germany",293271,"University of Nottingham, UK",15578192,9228538,293271,293222,2013-11-15 02:41:03 UTC,2013-11-15 02:41:03 UTC,3.996,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668264,2682888,4271,293291,"VU University Amsterdam, Netherlands",293314,"University of Vienna, Austria",15578193,9228539,293291,293314,2013-11-15 02:41:09 UTC,2013-11-15 02:41:09 UTC,5.146,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668265,2682888,4271,293166,"University of Pennsylvania, USA",293244,"Ghent University, Belgium",15578194,9228540,293166,293244,2013-11-15 02:41:12 UTC,2013-11-15 02:41:12 UTC,2.278,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668266,2682888,4271,293291,"VU University Amsterdam, Netherlands",293314,"University of Vienna, Austria",15578193,9228541,293291,293314,2013-11-15 02:41:18 UTC,2013-11-15 02:41:18 UTC,5.355,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668267,2682888,4271,293161,"University of Chicago, USA",293290,"University of Glasgow, UK",15578195,9228542,293290,293161,2013-11-15 02:41:20 UTC,2013-11-15 02:41:20 UTC,1.42,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668268,2682888,4271,293389,"Beijing University of Posts and Telecommunications, China",293299,"Arizona State University, USA",15578196,9228543,293389,293299,2013-11-15 02:41:24 UTC,2013-11-15 02:41:24 UTC,4.022,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668269,2682888,4271,293256,"Technische Universität München, Germany",293339,"University of Twente, Netherlands",15578197,9228544,293256,293339,2013-11-15 02:41:31 UTC,2013-11-15 02:41:31 UTC,6.293,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668270,2682888,4271,293208,"King's College London, UK",293331,"Université Joseph Fourier, Grenoble, France",15578198,9228545,293331,293208,2013-11-15 02:41:48 UTC,2013-11-15 02:41:48 UTC,16.849,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668271,2682888,4271,293235,"University of Montreal, Canada",293227,"University of Pittsburgh, USA",15578199,9228546,293235,293227,2013-11-15 02:41:52 UTC,2013-11-15 02:41:52 UTC,3.005,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668272,2682888,4271,293357,University of Science and Technology of China,293249,"University of Arizona, USA",15578200,9228547,293357,293249,2013-11-15 02:41:55 UTC,2013-11-15 02:41:55 UTC,2.175,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668273,2682888,4271,293188,"Australian National University, Australia",293341,"Wake Forest University, USA",15578201,9228548,293188,293341,2013-11-15 02:42:03 UTC,2013-11-15 02:42:03 UTC,8.04,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668274,2682888,4271,293364,"Wuhan University, China",293295,"Albert-Ludwigs-Universität Freiburg, Germany",15578202,9228549,293364,293295,2013-11-15 02:42:06 UTC,2013-11-15 02:42:06 UTC,1.862,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668275,2682888,4271,293401,Hong Kong Polytechnic University,293372,"Southeast University, China",15578203,9228550,293372,293401,2013-11-15 02:42:08 UTC,2013-11-15 02:42:08 UTC,1.585,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668276,2682888,4271,293353,Renmin University of China,293341,"Wake Forest University, USA",15578204,9228551,293353,293341,2013-11-15 02:42:10 UTC,2013-11-15 02:42:10 UTC,1.807,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668277,2682888,4271,293253,"University of Rochester, USA",293299,"Arizona State University, USA",15578205,9228552,293299,293253,2013-11-15 02:42:13 UTC,2013-11-15 02:42:13 UTC,2.142,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668278,2682888,4271,293377,"Beijing Institute of Technology, China",293304,"University of Exeter, UK",15578206,9228553,293377,293304,2013-11-15 02:42:15 UTC,2013-11-15 02:42:15 UTC,2.322,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668279,2682888,4271,293311,"University of Birmingham, UK",293284,"University of Geneva, Switzerland",15578207,9228554,293311,293284,2013-11-15 02:42:18 UTC,2013-11-15 02:42:18 UTC,2.211,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668280,2682888,4271,293197,"Peking University, China",293360,"Nankai University, China",15578208,9228555,293197,293360,2013-11-15 02:42:20 UTC,2013-11-15 02:42:20 UTC,1.201,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668281,2682888,4271,293182,"University of Wisconsin-Madison, USA",293169,"Cornell University, USA",15578209,9228556,293169,293182,2013-11-15 02:42:22 UTC,2013-11-15 02:42:22 UTC,1.872,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668282,2682888,4271,293166,"University of Pennsylvania, USA",293365,"Tianjin University, China",15578210,9228557,293365,293166,2013-11-15 02:42:26 UTC,2013-11-15 02:42:26 UTC,2.471,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668283,2682888,4271,293224,"Erasmus University Rotterdam, Netherlands",293287,"University of Utah, USA",15578211,9228558,293287,293224,2013-11-15 02:42:29 UTC,2013-11-15 02:42:29 UTC,3.122,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668284,2682888,4271,293247,"University of California, Irvine, USA",293303,"University of Bern, Switzerland",15578213,9228560,293247,293303,2013-11-15 02:42:38 UTC,2013-11-15 02:42:38 UTC,2.475,"",FALSE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668285,2682888,4271,293392,"Nanjing University of Science and Technology, China",293206,"Kyoto University, Japan",15578214,9228561,293392,293206,2013-11-15 02:42:41 UTC,2013-11-15 02:42:41 UTC,2.498,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668286,2682888,4271,293160,"University of California, Berkeley, USA",293340,"Medical University of South Carolina, USA",15578215,9228562,293340,293160,2013-11-15 02:42:45 UTC,2013-11-15 02:42:45 UTC,3.213,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668287,2682888,4271,293320,"University of Iowa, USA",293190,"London School of Economics and Political Science, UK",15578216,9228563,293190,293320,2013-11-15 02:42:48 UTC,2013-11-15 02:42:48 UTC,3.444,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668288,2682888,4271,293255,"Case Western Reserve University, USA",293404,"University of Macau, China",15578217,9228564,293404,293255,2013-11-15 02:42:59 UTC,2013-11-15 02:42:59 UTC,9.978,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668289,2682888,4271,293336,"University of Illinois at Chicago, USA",293246,"University of Notre Dame, USA",15578218,9228565,293246,293336,2013-11-15 02:43:02 UTC,2013-11-15 02:43:02 UTC,2.16,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
5668290,2682888,4271,293211,"École Normale Supérieure, France",293293,"Universität Basel, Switzerland",15578219,9228566,293211,293293,2013-11-15 02:43:05 UTC,2013-11-15 02:43:05 UTC,3.259,"",TRUE,1aa8ed73eb7b723928b59d651c4d908e,worldcollege,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",DIRECT_VISIT,FALSE,NA
